group	OL_type	Matsliah_type	Schlegel_type	hemibrain_type	OL	Matsliah	Schlegel_L	Schlegel_R	matched as	URL	OL_transmitter_pred	FW_transmitter_pred	Notes
VCN	LoVC22	NA	cLLP02	CL033	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC22.json	dopamine	dopamine	NA
VCN	LoVC23	NA	mALC6	mALC6	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC23.json	gaba	gaba	NA
VCN	LoVC24	NA	cL03	NA	3	NA	6	4	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC24.json	gaba	gaba	NA
VCN	LoVC25	NA	cL01	NA	9	NA	8	9	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC25.json	acetylcholine	acetylcholine	NA
VCN	LoVC26	NA	cL02a	NA	3	NA	3	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC26.json	glutamate	gaba	NA
VCN	LoVC27	NA	cL02b	NA	5	NA	4	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC27.json	glutamate	glutamate	NA
VCN	LoVC28	NA	cL02c	NA	2	NA	3	3	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC28.json	glutamate	glutamate	NA
VCN	LoVC29	NA	cL02c	NA	2	NA	3	3	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC29.json	glutamate	glutamate	NA
VCN	LoVC3	NA	cL12	IB011	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC3.json	gaba	gaba	NA
VCN	LoVC4	NA	cL22a	IB013	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC4.json	gaba	gaba	NA
VCN	LoVC5	NA	cL13	IB043	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC5.json	gaba	gaba	NA
VCN	LoVC6	NA	cL15	PLP014	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC6.json	gaba	gaba	NA
VCN	LoVC7	NA	cL20	PS155	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC7.json	gaba	gaba	NA
VCN	LoVC8	NA	LAL047	LAL047	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC8.json	gaba	gaba	NA
VCN	LoVC9	NA	cL06	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVC9.json	gaba	gaba	NA
VCN	LoVCLo1	NA	cL17	PLP090	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVCLo1.json	acetylcholine	acetylcholine	NA
VCN	LoVCLo2	NA	cL19	PLP210	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVCLo2.json	unclear	serotonin	NA
VCN	LoVCLo3	NA	OA-AL2b1	PLP244	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LoVCLo3.json	octopamine	octopamine	NA
VCN	LPT110	NA	cLP04	PS301	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT110.json	acetylcholine	acetylcholine	NA
VCN	LPT111	NA	cLP02	LT71	51	NA	48	43	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT111.json	gaba	gaba	NA
VCN	LPT112	NA	cLP01	NA	20	NA	24	27	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT112.json	gaba	gaba	NA
VCN	LPT113	NA	cLP01	NA	12	NA	24	27	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT113.json	gaba	gaba	NA
VCN	LPT114	NA	cLP03	NA	9	NA	19	20	3-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT114.json	gaba	gaba	NA
VCN	LPT115	NA	cLP03	NA	5	NA	19	20	3-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT115.json	gaba	gaba	NA
VCN	LPT116	NA	cLP03	NA	5	NA	19	20	3-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT116.json	gaba	gaba	NA
VCN	LPT53	NA	LPT53	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT53.json	gaba	gaba	NA
VCN	LPT57	NA	LPT57	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT57.json	acetylcholine	acetylcholine	NA
VCN	LPT58	NA	LPT58	PS135	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT58.json	acetylcholine	acetylcholine	NA
VCN	LPT59	NA	cLP05	PS277	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT59.json	glutamate	unclear	NA
VCN	LPT60	NA	AVLP151	AVLP151	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LPT60.json	acetylcholine	acetylcholine	NA
VCN	LT34	NA	LT34	LT34	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT34.json	gaba	gaba	NA
VCN	LT35	NA	cL08	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT35.json	gaba	gaba	NA
VCN	LT36	NA	LT36	LT36	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT36.json	gaba	gaba	NA
VCN	LT37	NA	LT37	LT37	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT37.json	gaba	gaba	NA
VCN	LT39	NA	LT39	LT39	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT39.json	gaba	gaba	NA
VCN	LT40	NA	LT40	LT40	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT40.json	gaba	gaba	NA
VCN	LT41	NA	LT41	LT41	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT41.json	gaba	gaba	NA
VCN	LT42	NA	LT42	LT42	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT42.json	gaba	gaba	NA
VCN	LT46	NA	cL05	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT46.json	gaba	gaba	NA
VCN	LT56	NA	LT56	LT56	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT56.json	glutamate	glutamate	NA
VCN	LT70	NA	LT70	LT70	6	NA	4	4	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LT70.json	gaba	gaba	NA
VCN	MeVC1	NA	cM05	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC1.json	acetylcholine	acetylcholine	NA
VCN	MeVC10	NA	cM13	IB030	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC10.json	acetylcholine	acetylcholine	NA
VCN	MeVC11	NA	cM15	PS125	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC11.json	acetylcholine	acetylcholine	NA
VCN	MeVC12	NA	cM06	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC12.json	acetylcholine	acetylcholine	NA
VCN	MeVC2	NA	cM14	PS123	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC2.json	acetylcholine	acetylcholine	NA
VCN	MeVC20	NA	cM08c	NA	2	NA	3	3	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC20.json	glutamate	glutamate	NA
VCN	MeVC21	NA	cM08a	NA	3	NA	3	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC21.json	glutamate	serotonin	NA
VCN	MeVC22	NA	cM08b	NA	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC22.json	glutamate	glutamate	NA
VCN	MeVC23	NA	cM07	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC23.json	glutamate	glutamate	NA
VCN	MeVC24	NA	cM08c	NA	1	NA	3	3	2-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC24.json	glutamate	glutamate	NA
VCN	MeVC25	NA	cML01	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC25.json	glutamate	glutamate	NA
VCN	MeVC26	NA	cML02	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC26.json	acetylcholine	acetylcholine	NA
VCN	MeVC27	NA	cM03	NA	3	NA	3	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC27.json	unclear	dopamine	NA
VCN	MeVC3	NA	cM18	PS134	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC3.json	acetylcholine	acetylcholine	NA
VCN	MeVC4a	NA	cM17	PS130	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC4a.json	acetylcholine	acetylcholine	NA
VCN	MeVC4b	NA	cM16	PS129	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC4b.json	acetylcholine	acetylcholine	NA
VCN	MeVC5	NA	cM02a	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC5.json	acetylcholine	acetylcholine	NA
VCN	MeVC6	NA	cM02b	PS132	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC6.json	acetylcholine	acetylcholine	NA
VCN	MeVC7a	NA	cM01b	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC7a.json	acetylcholine	acetylcholine	NA
VCN	MeVC7b	NA	cM01c	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC7b.json	acetylcholine	acetylcholine	NA
VCN	MeVC8	NA	cM01a	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC8.json	acetylcholine	acetylcholine	NA
VCN	MeVC9	NA	cM12	IB029	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVC9.json	acetylcholine	acetylcholine	NA
VCN	MeVCMe1	NA	OA-AL2b2	aMe14b	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/MeVCMe1.json	acetylcholine	acetylcholine	NA
VCN	OA-AL2i1	NA	OA-AL2i1	hb5813069570	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OA-AL2i1.json	octopamine	octopamine	NA
VCN	OA-AL2i2	NA	OA-AL2i2	hb1535212969	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OA-AL2i2.json	octopamine	octopamine	NA
VCN	OA-AL2i3	NA	OA-AL2i3	NA	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OA-AL2i3.json	octopamine	octopamine	NA
VCN	OA-AL2i4	NA	OA-AL2i4	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OA-AL2i4.json	octopamine	octopamine	NA
VCN	OA-ASM1	NA	OA-ASM1	OA-ASM1	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OA-ASM1.json	octopamine	dopamine	NA
VCN	OLVC1	NA	cLLPM02	PLP033	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OLVC1.json	acetylcholine	acetylcholine	NA
VCN	OLVC2	NA	mALC5	mALC5	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OLVC2.json	gaba	gaba	NA
VCN	OLVC3	NA	cMLLP02	PS136	1	NA	2	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OLVC3.json	acetylcholine	acetylcholine	NA
VCN	OLVC4	NA	cLM01	CL358	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OLVC4.json	unclear	dopamine	NA
VCN	OLVC5	NA	cMLLP01	PS064	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OLVC5.json	acetylcholine	acetylcholine	NA
VCN	OLVC6	NA	cLPL01	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OLVC6.json	glutamate	glutamate	NA
VCN	OLVC7	NA	cLLPM01	NA	3	NA	3	3	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/OLVC7.json	glutamate	glutamate	NA
VCN	PVLP046	NA	cM19	PVLP046	5	NA	6	7	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PVLP046.json	gaba	gaba	NA
VCN	VCH	NA	VCH	VCH	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/VCH.json	gaba	gaba	NA
other	aMe_TBD1	NA	CB0802	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/aMe_TBD1.json	unclear	glutamate	NA
other	aMe24	NA	aMe24	aMe24	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/aMe24.json	unclear	glutamate	NA
other	AOTU058	NA	CB1329	"AOTU055,AOTU056,AOTU057,AOTU058"	3	NA	5	5	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/AOTU058.json	unclear	gaba	NA
other	Ascending_TBD1	NA	AN_multi_124	NA	4	NA	NA	NA	1-to-many	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/Ascending_TBD1.json	unclear	serotonin	NA
other	DNc01	NA	DNc01	SIFa	2	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/DNc01.json	unclear	dopamine	NA
other	DNc02	NA	DNc02	SIFa	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/DNc02.json	unclear	dopamine	NA
other	DNp11	NA	DNp11	DNp11	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/DNp11.json	unclear	acetylcholine	NA
other	DNp27	NA	DNp27	DNp27	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/DNp27.json	unclear	serotonin	NA
other	DNp30	NA	DNp30	DSKMP1A	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/DNp30.json	unclear	serotonin	NA
other	DNpe053	NA	DNpe053	SMP454	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/DNpe053.json	acetylcholine	acetylcholine	NA
other	KCg-s1	NA	KCg-s1	KCg-s1	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/KCg-s1.json	unclear	dopamine	NA
other	LAL048	NA	NA	NA	2	NA	NA	NA	unmatched	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/LAL048.json	unclear	NA	NA
other	PLP_TBD1	NA	NA	NA	1	NA	NA	NA	unmatched	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PLP_TBD1.json	unclear	NA	NA
other	PLP021	NA	PLP021	PLP021	1	NA	2	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PLP021.json	unclear	acetylcholine	NA
other	PLP032	NA	PLP032	PLP032	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PLP032.json	unclear	acetylcholine	NA
other	PLP036	NA	PLP036	PLP036	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PLP036.json	unclear	glutamate	NA
other	PLP069	NA	PLP069	PLP069	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PLP069.json	unclear	glutamate	NA
other	PLP080	NA	PLP080	PLP080	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PLP080.json	unclear	glutamate	NA
other	PLP150	NA	PLP150	PLP150	4	NA	5	5	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PLP150.json	unclear	acetylcholine	NA
other	PLP211	NA	PLP211	PLP211	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PLP211.json	unclear	dopamine	NA
other	PLP231	NA	PLP231	PLP231	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PLP231.json	unclear	acetylcholine	NA
other	PS272	NA	"PS184,PS272"	NA	2	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/PS272.json	unclear	acetylcholine	NA
other	SLP359	NA	SLP359	SLP359	1	NA	2	2	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/SLP359.json	unclear	acetylcholine	NA
other	SMP200	NA	SMP200	SMP200	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/SMP200.json	unclear	glutamate	NA
other	SMP528	NA	SMP528	SMP528	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/SMP528.json	unclear	glutamate	NA
other	VLP_TBD1	NA	CB3654	NA	1	NA	1	1	1-to-1	https://neuroglancer-demo.appspot.com/#!gs://flyem-optic-lobe/v1.0/cross-dataset-comparison/VLP_TBD1.json	unclear	acetylcholine	NA
